customer_id,full_name,nik,phone,email,city,province,registration_date,registration_channel,loyalty_tier,lifetime_value,preferred_store_id,consent_marketing,consent_analytics,consent_third_party,churn_risk_score,first_purchase_date,last_purchase_date
CUST0000133,Customer 133,7318939749096173,089704694725,customer133@email.com,Denpasar,Bali,2024-06-05,PARTNERSHIP,BRONZE,43376322.24,STR0064,True,True,True,33.17,2024-06-08,2025-01-22
CUST0000134,Customer 134,8772216417582313,+6284845871493,customer134@email.com,Jakarta Barat,DKI Jakarta,2024-03-29,ORGANIC,GOLD,39311975.26,STR0219,True,True,True,28.24,2024-04-13,2025-09-09
CUST0000135,Customer 135,7452455574696606,+6286527403344,,Tangerang,Banten,2023-08-31,REFERRAL,BRONZE,27947601.58,STR0190,True,True,True,43.54,2023-09-03,2024-11-29
CUST0000136,Customer 136,0673499601054857,6281721562294,customer136@email.com,Badung,Bali,2020-06-01,REFERRAL,BRONZE,27374598.9,STR0170,True,True,False,60.76,2020-06-25,2020-09-22
CUST0000137,Customer 137,3257375534490216,6286708085096,customer137@email.com,Binjai,Sumatera Utara,2024-04-25,PAID_SEARCH,BRONZE,26986588.69,STR0073,True,True,True,79.79,2024-05-12,2024-08-13
CUST0000138,Customer 138,7931647725129578,086069409600,customer138@email.com,Balikpapan,Kalimantan Timur,2024-05-17,ORGANIC,BRONZE,33759461.8,STR0084,True,True,False,88.75,2024-06-15,2024-07-26
CUST0000139,Customer 139,2108902851553334,6286843356708,customer139@email.com,Surabaya,Jawa Timur,2021-12-27,REFERRAL,BRONZE,10361050.16,STR0098,True,True,True,27.8,2022-01-14,2022-07-01
CUST0000140,Customer 140,9556331857481700,6286615541643,customer140@email.com,Surabaya,Jawa Timur,2024-01-23,PAID_SOCIAL,BRONZE,23620936.78,STR0071,True,True,False,43.13,2024-01-28,2024-08-06
CUST0000141,Customer 141,0093459626228225,+6283800545228,customer141@email.com,Semarang,Jawa Tengah,2023-03-02,PAID_SEARCH,BRONZE,43614206.95,STR0234,True,True,True,85.29,2023-03-07,2023-08-11
CUST0000142,Customer 142,1177687290477425,088591779323,customer142@email.com,Surabaya,Jawa Timur,2020-11-19,ORGANIC,SILVER,37184943.36,STR0184,True,True,False,67.92,2020-11-24,2021-03-18
CUST0000143,Customer 143,2565290603202032,6285097753967,customer143@email.com,Badung,Bali,2024-02-04,ORGANIC,SILVER,37273525.43,STR0168,True,True,True,45.16,2024-02-12,2025-02-04
CUST0000144,Customer 144,5841560821371184,+6285476818268,customer144@email.com,Samarinda,Kalimantan Timur,2021-11-29,ORGANIC,BRONZE,36697274.94,STR0091,True,True,True,28.88,2021-11-30,2023-05-12
CUST0000145,Customer 145,8252129328963406,6286867752401,customer145@email.com,Sidoarjo,Jawa Timur,2024-06-26,REFERRAL,PLATINUM,30694551.63,STR0018,False,True,False,42.01,2024-07-20,2026-01-29
CUST0000146,Customer 146,6933513426192372,084501848197,customer146@email.com,Makassar,Sulawesi Selatan,2024-07-10,PAID_SEARCH,SILVER,30540781.36,STR0040,False,True,True,20.36,2024-07-18,2025-04-14
CUST0000147,Customer 147,2743811995376601,6284485645101,customer147@email.com,Bogor,Jawa Barat,2020-03-24,PAID_SOCIAL,BRONZE,21744974.95,STR0069,True,True,True,30.23,2020-04-19,2021-01-09
CUST0000148,Customer 148,9191135996605779,080660392051,customer148@email.com,Makassar,Sulawesi Selatan,2023-03-04,ORGANIC,SILVER,44558137.87,STR0092,True,True,True,16.19,2023-03-18,2024-09-15
CUST0000149,Customer 149,8565271559835411,086597263475,customer149@email.com,Tangerang,Banten,2024-05-24,REFERRAL,BRONZE,8510305.29,STR0005,True,True,True,84.51,2024-06-10,2024-10-18
CUST0000150,Customer 150,1311964258562614,089837354396,customer150@email.com,Solo,Jawa Tengah,2021-08-29,PARTNERSHIP,BRONZE,11369049.33,STR0166,True,True,False,48.41,2021-09-25,2023-04-02
CUST0000151,Customer 151,8969645465535851,082538921878,customer151@email.com,Makassar,Sulawesi Selatan,2023-06-07,PAID_SOCIAL,GOLD,35906470.34,STR0166,True,True,False,17.11,2023-07-03,2024-09-28
CUST0000152,Customer 152,2087805721514940,089762637484,customer152@email.com,Badung,Bali,2020-04-18,PAID_SEARCH,PLATINUM,7297230.12,STR0139,True,True,True,48.69,2020-04-19,2021-08-09
CUST0000153,Customer 153,6233922071511696,6286725214526,customer153@email.com,Cirebon,Jawa Barat,2023-12-29,ORGANIC,SILVER,11409346.22,STR0166,True,True,True,28.57,2023-12-29,2024-05-29
CUST0000154,Customer 154,0800564099512397,+6288351295927,customer154@email.com,Jakarta Barat,DKI Jakarta,2024-12-05,ORGANIC,BRONZE,40967872.92,STR0008,True,True,True,40.71,2024-12-08,2026-07-28
CUST0000155,Customer 155,9821739295786718,+6285352373605,customer155@email.com,Depok,Jawa Barat,2024-07-11,REFERRAL,GOLD,33017035.21,STR0194,True,True,True,34.86,2024-07-21,2025-06-04
CUST0000156,Customer 156,3452734666617071,6288796474080,customer156@email.com,Samarinda,Kalimantan Timur,2022-12-15,PAID_SEARCH,GOLD,28606618.03,STR0045,True,True,True,7.12,2022-12-24,2024-07-11
CUST0000157,Customer 157,8285031723513739,089006314035,customer157@email.com,Jakarta Timur,DKI Jakarta,2022-02-27,PAID_SEARCH,BRONZE,41905586.81,STR0012,True,True,True,69.04,2022-03-28,2022-08-13
CUST0000158,Customer 158,4606664374906072,083111271285,customer158@email.com,Sidoarjo,Jawa Timur,2022-05-15,PARTNERSHIP,GOLD,34781459.74,STR0073,True,True,True,9.88,2022-05-18,2023-04-27
CUST0000159,Customer 159,3280771130621136,085727908335,,Cirebon,Jawa Barat,2022-03-19,ORGANIC,PLATINUM,12615028.09,STR0045,True,True,True,22.61,2022-03-23,2022-11-10
CUST0000160,Customer 160,7071398482285011,6288809255021,,Magelang,Jawa Tengah,2021-08-20,ORGANIC,BRONZE,19437610.79,STR0146,True,True,True,30.36,2021-08-22,2022-05-07
CUST0000161,Customer 161,9673794577278532,6282642506420,customer161@email.com,Sleman,Yogyakarta,2020-02-10,PAID_SOCIAL,BRONZE,20171324.36,STR0216,True,True,True,44.76,2020-02-24,2021-07-11
CUST0000162,Customer 162,6283333939578654,+6286271874960,customer162@email.com,Badung,Bali,2024-02-11,PAID_SEARCH,SILVER,46862386.62,STR0111,True,True,True,22.37,2024-03-03,2025-04-13
CUST0000163,Customer 163,3265732759980111,+6280051553234,customer163@email.com,Magelang,Jawa Tengah,2020-12-18,PARTNERSHIP,SILVER,41429900.02,STR0122,True,True,True,88.08,2020-12-23,2021-06-10
CUST0000164,Customer 164,8743127102676720,085799270795,customer164@email.com,Samarinda,Kalimantan Timur,2020-11-07,PAID_SEARCH,BRONZE,6833675.69,STR0077,True,True,False,92.73,2020-12-07,2021-01-06
CUST0000165,Customer 165,1597099625438480,6285203447650,customer165@email.com,Binjai,Sumatera Utara,2023-10-01,PAID_SOCIAL,SILVER,16712651.32,STR0009,True,True,True,85.71,2023-10-01,2024-04-10
CUST0000166,Customer 166,4655866525483744,+6287158102131,customer166@email.com,Makassar,Sulawesi Selatan,2021-09-11,PAID_SOCIAL,BRONZE,4460615.12,STR0020,False,False,True,44.16,2021-09-30,2023-02-04
CUST0000167,Customer 167,1910231211063301,6285837379274,customer167@email.com,Badung,Bali,2020-05-24,PAID_SEARCH,SILVER,25428461.21,STR0021,True,True,False,78.97,2020-05-30,2020-11-30
CUST0000168,Customer 168,3269496843645380,084421017509,customer168@email.com,Surabaya,Jawa Timur,2023-12-04,PAID_SOCIAL,PLATINUM,22352007.22,STR0191,True,True,True,92.01,2023-12-26,2024-01-22
CUST0000169,Customer 169,5757574758339205,6287756777226,,Sleman,Yogyakarta,2023-10-26,ORGANIC,BRONZE,49489130.48,STR0162,True,True,True,41.78,2023-11-23,2024-01-31
CUST0000170,Customer 170,24530762484337976,6282705115794,customer170@email.com,Surabaya,Jawa Timur,2020-12-19,REFERRAL,BRONZE,24576292.94,STR0079,True,True,True,81.65,2021-01-07,2021-03-06
CUST0000171,Customer 171,2597107563353574,085953259399,customer171@email.com,Tangerang Selatan,Banten,2020-09-06,REFERRAL,SILVER,1067924.82,STR0131,True,True,False,19.47,2020-09-22,2022-04-01
CUST0000172,Customer 172,3425073305597824,6287598339914,customer172@email.com,Bogor,Jawa Barat,2022-10-02,ORGANIC,GOLD,14194567.29,STR0203,True,True,True,18.42,2022-10-08,2023-07-31
CUST0000173,Customer 173,2768297514743974,+6289250105875,customer173@email.com,Makassar,Sulawesi Selatan,2020-10-22,REFERRAL,BRONZE,21769555.07,STR0083,True,True,True,61.21,2020-10-31,2020-11-28
CUST0000174,Customer 174,2711221823155516,6281768086628,customer174@email.com,Balikpapan,Kalimantan Timur,2021-10-25,REFERRAL,BRONZE,45580076.32,STR0067,True,True,True,6.09,2021-11-14,2022-01-03
CUST0000175,Customer 175,3228556608470681,+6283903397051,customer175@email.com,Jakarta Selatan,DKI Jakarta,2024-09-22,PAID_SEARCH,BRONZE,10717638.72,STR0138,False,True,True,16.95,2024-10-03,2026-02-24
CUST0000176,Customer 176,5461470798632106,+6283394394570,customer176@email.com,Sleman,Yogyakarta,2022-11-12,PAID_SEARCH,GOLD,10918622.29,STR0007,True,True,False,20.03,2022-11-27,2023-07-06
CUST0000177,Customer 177,2778943191009004,+6284769210533,customer177@email.com,Badung,Bali,2024-01-14,REFERRAL,BRONZE,32715936.04,STR0077,True,True,True,16.82,2024-02-12,2025-01-13
CUST0000178,Customer 178,1137984409712316,086007676209,customer178@email.com,Jakarta Timur,DKI Jakarta,2024-06-27,PARTNERSHIP,PLATINUM,35524097.06,STR0185,True,True,False,17.24,2024-07-24,2024-11-27
CUST0000179,Customer 179,6873045195778255,088825562965,customer179@email.com,Jakarta Selatan,DKI Jakarta,2021-01-20,ORGANIC,GOLD,37607795.51,STR0127,True,True,True,63.03,2021-01-28,2021-06-13
CUST0000180,Customer 180,2058295829236161,088081904823,customer180@email.com,Badung,Bali,2020-10-08,REFERRAL,BRONZE,41839792.35,STR0096,True,True,True,73.75,2020-10-26,2021-02-06
CUST0000181,Customer 181,2308172143643813,+6280041321147,customer181@email.com,Sidoarjo,Jawa Timur,2021-12-20,REFERRAL,SILVER,34921143.88,STR0077,True,True,True,32.87,2022-01-18,2022-05-07
CUST0000182,Customer 182,5047681699570607,+6287481131765,customer182@email.com,Denpasar,Bali,2022-09-06,ORGANIC,BRONZE,38880472.2,STR0219,True,True,False,35.77,2022-09-24,2022-11-17
CUST0000183,Customer 183,2749680491872742,+6284956121377,customer183@email.com,Samarinda,Kalimantan Timur,2024-11-01,PAID_SOCIAL,SILVER,8913917.11,STR0097,False,True,True,35.74,2024-11-28,2024-12-29
CUST0000184,Customer 184,2990775608581670,6286861114576,customer184@email.com,Bandung,Jawa Barat,2022-10-07,PARTNERSHIP,BRONZE,1303052.84,STR0023,True,True,True,94.88,2022-10-18,2023-02-27
CUST0000185,Customer 185,8033242605080184,088042537337,customer185@email.com,Magelang,Jawa Tengah,2023-02-15,ORGANIC,SILVER,31388786.8,STR0220,True,True,False,77.85,2023-03-14,2023-04-03
CUST0000186,Customer 186,6534606056035679,+6282798623984,customer186@email.com,Cirebon,Jawa Barat,2024-04-06,PAID_SOCIAL,SILVER,28128164.98,STR0181,True,True,True,72.93,2024-04-18,2024-09-14
CUST0000187,Customer 187,4787698999275175,088914444983,customer187@email.com,Serang,Banten,2021-07-29,PARTNERSHIP,SILVER,17490809.46,STR0079,True,True,True,17.53,2021-08-17,2022-08-12
CUST0000188,Customer 188,4358853798214339,085275367497,customer188@email.com,Yogyakarta,Yogyakarta,2022-05-18,PAID_SOCIAL,BRONZE,48329033.81,STR0209,True,True,False,41.54,2022-05-26,2022-12-26
CUST0000189,Customer 189,6340679176651221,6280014188421,customer189@email.com,Sleman,Yogyakarta,2022-10-10,ORGANIC,PLATINUM,28371710.24,STR0003,True,True,True,17.79,2022-10-17,2024-05-25
CUST0000190,Customer 190,5320895326389021,089471136337,customer190@email.com,Sleman,Yogyakarta,2021-04-17,PARTNERSHIP,BRONZE,258101.22,STR0172,True,True,True,73.53,2021-04-23,2021-10-18
CUST0000191,Customer 191,6960843768550789,6287935219626,customer191@email.com,Makassar,Sulawesi Selatan,2021-04-20,REFERRAL,BRONZE,14604872.78,STR0060,True,True,True,84.03,2021-05-08,2021-06-09
CUST0000192,Customer 192,5560767616453454,6282239898306,customer192@email.com,Denpasar,Bali,2021-05-14,ORGANIC,PLATINUM,4709601.35,STR0179,True,True,True,16.48,2021-05-18,2021-08-18
CUST0000193,Customer 193,4281319092487623,+6283911142817,customer193@email.com,Tangerang,Banten,2021-08-23,ORGANIC,SILVER,9421654.85,STR0202,False,True,True,77.96,2021-08-23,2022-01-11
CUST0000194,Customer 194,7223959473721329,+6281620478768,customer194@email.com,Makassar,Sulawesi Selatan,2022-10-22,PAID_SOCIAL,DIAMOND,47169938.59,STR0091,True,True,True,23.23,2022-10-30,2023-01-18
CUST0000195,Customer 195,0319541966645057,+6280362792463,customer195@email.com,Samarinda,Kalimantan Timur,2022-12-08,PARTNERSHIP,BRONZE,20022035.38,STR0183,True,True,True,23.71,2022-12-09,2023-06-26
CUST0000196,Customer 196,7661945887071553,6288201284008,customer196@email.com,Tangerang Selatan,Banten,2021-05-17,ORGANIC,SILVER,39945707.6,STR0118,True,True,True,41.06,2021-06-04,2021-09-27
CUST0000197,Customer 197,8981265742231964,6283004023693,customer197@email.com,Makassar,Sulawesi Selatan,2020-09-09,ORGANIC,SILVER,12831879.3,STR0235,True,True,False,6.69,2020-10-02,2022-02-20
CUST0000198,Customer 198,7117595749885582,089849330674,customer198@email.com,Denpasar,Bali,2022-09-15,REFERRAL,GOLD,20294983.4,STR0152,True,True,False,11.66,2022-09-22,2023-05-27
CUST0000199,Customer 199,8856669541329715,+6286662670551,customer199@email.com,Denpasar,Bali,2024-09-25,PARTNERSHIP,PLATINUM,19877599.21,STR0055,True,True,False,32.48,2024-09-30,2025-07-06
CUST0000200,Customer 200,1110286712007202,6285591024510,customer200@email.com,Sleman,Yogyakarta,2021-11-19,ORGANIC,BRONZE,46135300.85,STR0203,True,True,True,63.76,2021-12-07,2022-03-12
CUST0000201,Customer 201,1794281793406527,6285844663453,customer201@email.com,Cirebon,Jawa Barat,2021-08-19,ORGANIC,BRONZE,29425386.47,STR0031,True,True,False,37.52,2021-08-28,2023-03-10
CUST0000202,Customer 202,6618943705263510,+6284627765725,customer202@email.com,Yogyakarta,Yogyakarta,2024-04-26,PAID_SOCIAL,DIAMOND,37600554.15,STR0223,True,False,True,93.4,2024-05-09,2024-08-15
CUST0000203,Customer 203,3897432600559550,+6287833258486,customer203@email.com,Semarang,Jawa Tengah,2020-07-09,PAID_SOCIAL,SILVER,21803389.32,STR0188,True,True,True,29.62,2020-07-26,2021-07-16
CUST0000204,Customer 204,1767993593744039,+6288777251996,customer204@email.com,Medan,Sumatera Utara,2024-03-27,PAID_SEARCH,BRONZE,40739791.43,STR0140,True,False,True,37.97,2024-04-20,2025-02-11
CUST0000205,Customer 205,8413685283061537,+6281242446263,customer205@email.com,Denpasar,Bali,2023-08-03,PAID_SEARCH,BRONZE,49894465.6,STR0178,True,True,True,44.29,2023-08-30,2023-10-24
CUST0000206,Customer 206,7518878179415152,6283840911225,customer206@email.com,Tangerang,Banten,2020-01-07,PAID_SOCIAL,SILVER,46243223.26,STR0162,True,True,True,39.05,2020-01-10,2020-04-13
CUST0000207,Customer 207,7913787655300730,085055605712,customer207@email.com,Surabaya,Jawa Timur,2024-07-11,PAID_SOCIAL,BRONZE,6874938.07,STR0127,True,True,True,10.39,2024-08-05,2025-09-26
CUST0000208,Customer 208,6401042462456185,+6287446004521,customer208@email.com,Malang,Jawa Timur,2020-03-07,PAID_SOCIAL,PLATINUM,18190354.88,STR0025,True,True,True,10.57,2020-03-25,2021-02-24
CUST0000209,Customer 209,8818984841604615,6280211901707,customer209@email.com,Surabaya,Jawa Timur,2021-03-10,ORGANIC,BRONZE,46988892.82,STR0230,True,True,False,34.18,2021-03-28,2021-06-28
CUST0000210,Customer 210,2283608493783063,086384526969,customer210@email.com,Denpasar,Bali,2023-12-06,PAID_SEARCH,BRONZE,21069186.79,STR0166,True,False,False,31.58,2023-12-29,2024-01-22
CUST0000211,Customer 211,3203301623419031,080615372215,customer211@email.com,Yogyakarta,Yogyakarta,2021-06-02,PAID_SOCIAL,SILVER,22226247.44,STR0052,True,True,True,13.46,2021-06-23,2022-01-06
CUST0000212,Customer 212,6040672007843614,+6284426078197,customer212@email.com,Badung,Bali,2024-10-23,REFERRAL,SILVER,13853217.03,STR0123,True,True,True,24.72,2024-10-27,2025-07-28
CUST0000213,Customer 213,8821458414846019,+6283443899827,,Makassar,Sulawesi Selatan,2020-02-05,PARTNERSHIP,BRONZE,34512925.15,STR0142,True,True,True,13.43,2020-02-28,2021-07-16
CUST0000214,Customer 214,9369995167933505,6287385736801,customer214@email.com,Serang,Banten,2021-09-19,ORGANIC,PLATINUM,10327471.63,STR0106,True,True,False,49.54,2021-10-06,2022-12-28
CUST0000215,Customer 215,0409614973153911,6289830748207,customer215@email.com,Surabaya,Jawa Timur,2022-06-22,REFERRAL,BRONZE,4526638.24,STR0150,True,True,False,36.34,2022-07-21,2023-03-05
CUST0000216,Customer 216,9043223023332470,087392013546,customer216@email.com,Semarang,Jawa Tengah,2021-12-31,PARTNERSHIP,SILVER,480377.45,STR0096,False,True,True,23.92,2022-01-02,2023-08-22
CUST0000217,Customer 217,3248889957298937,6282974549303,customer217@email.com,Solo,Jawa Tengah,2024-04-14,PAID_SOCIAL,PLATINUM,43748764.66,STR0030,True,True,False,85.8,2024-05-01,2024-06-01
CUST0000218,Customer 218,2832308981388158,081445822067,customer218@email.com,Makassar,Sulawesi Selatan,2024-10-21,PAID_SEARCH,BRONZE,31848844.38,STR0133,True,True,True,82.18,2024-10-23,2025-03-22
CUST0000219,Customer 219,5000000152911371,6288509025561,customer219@email.com,Magelang,Jawa Tengah,2024-02-19,ORGANIC,BRONZE,8047795.16,STR0140,True,True,True,26.46,2024-03-05,2025-07-04
CUST0000220,Customer 220,4890567086700900,084365515848,customer220@email.com,Semarang,Jawa Tengah,2022-12-05,ORGANIC,SILVER,39905236.56,STR0131,True,True,True,21.48,2022-12-31,2023-03-23
CUST0000221,Customer 221,7063369987950982,+6281040164818,customer221@email.com,Jakarta Utara,DKI Jakarta,2020-12-14,ORGANIC,GOLD,48111387.19,STR0165,True,True,True,46.89,2020-12-30,2022-02-01
CUST0000222,Customer 222,3212694289464203,6282586314417,customer222@email.com,Balikpapan,Kalimantan Timur,2021-02-01,ORGANIC,DIAMOND,19555054.52,STR0091,True,True,False,44.31,2021-02-06,2021-09-11
CUST0000223,Customer 223,0176464489880315,+6288882452790,customer223@email.com,Medan,Sumatera Utara,2022-04-05,ORGANIC,SILVER,49656988.71,STR0075,True,True,False,39.43,2022-04-16,2023-05-17
CUST0000224,Customer 224,1632111978718093,+6289137326530,customer224@email.com,Sleman,Yogyakarta,2021-02-01,PAID_SOCIAL,DIAMOND,45914706.76,STR0157,True,True,True,49.61,2021-02-04,2021-11-21
CUST0000225,Customer 225,300915618298036,6287744916093,customer225@email.com,Balikpapan,Kalimantan Timur,2022-08-03,REFERRAL,PLATINUM,3904971.87,STR0155,False,True,True,39.73,2022-08-12,2023-10-23
CUST0000226,Customer 226,5092632239982137,6285561140428,customer226@email.com,Malang,Jawa Timur,2020-08-10,ORGANIC,BRONZE,1160585.08,STR0203,True,True,True,24.59,2020-09-04,2021-04-28
CUST0000227,Customer 227,0030835669106271,6283123455068,customer227@email.com,Bekasi,Jawa Barat,2024-03-03,ORGANIC,SILVER,24314980.64,STR0196,True,True,True,94.44,2024-03-29,2024-04-26
CUST0000228,Customer 228,8087354378826033,085910157090,customer228@email.com,Bekasi,Jawa Barat,2021-06-24,PAID_SOCIAL,BRONZE,14538545.18,STR0147,True,False,True,94.72,2021-07-12,2021-08-03
CUST0000229,Customer 229,9648997184285969,+6282591408499,customer229@email.com,Sleman,Yogyakarta,2024-07-11,PARTNERSHIP,PLATINUM,5506907.91,STR0215,True,True,False,64.95,2024-07-24,2025-01-10
CUST0000230,Customer 230,7261760723483893,6289538280405,customer230@email.com,Makassar,Sulawesi Selatan,2022-04-07,ORGANIC,BRONZE,34787638.11,STR0157,True,False,True,40.28,2022-04-19,2022-07-02
CUST0000231,Customer 231,1869656130876123,085951434682,customer231@email.com,Solo,Jawa Tengah,2023-04-24,REFERRAL,SILVER,31339460.12,STR0011,True,True,False,38.85,2023-04-24,2024-12-01
CUST0000232,Customer 232,6101683113950016,080941491507,customer232@email.com,Makassar,Sulawesi Selatan,2020-01-14,PAID_SOCIAL,BRONZE,29164875.61,STR0114,True,True,False,21.58,2020-02-03,2021-07-23
CUST0000233,Customer 233,6207266292508177,6280299140688,customer233@email.com,Badung,Bali,2021-07-27,ORGANIC,SILVER,4550423.65,STR0034,True,True,True,65.99,2021-08-07,2021-12-30
CUST0000234,Customer 234,119206136385277,089561337184,customer234@email.com,Bogor,Jawa Barat,2022-04-01,PAID_SOCIAL,BRONZE,28982445.44,STR0013,True,True,True,94.06,2022-04-04,2022-09-17
CUST0000235,Customer 235,4167812778221021,6289821348629,customer235@email.com,Malang,Jawa Timur,2022-06-02,REFERRAL,GOLD,30364054.95,STR0060,True,True,False,88.79,2022-06-09,2022-07-15
CUST0000236,Customer 236,5605397079866177,080673682050,customer236@email.com,Magelang,Jawa Tengah,2024-11-30,PAID_SOCIAL,BRONZE,11273019.83,STR0090,True,True,True,83.76,2024-12-21,2025-05-10
CUST0000237,Customer 237,4692182192596790,089843699848,customer237@email.com,Samarinda,Kalimantan Timur,2022-01-19,ORGANIC,PLATINUM,42558535.73,STR0205,False,True,True,83.18,2022-02-05,2022-05-14
CUST0000238,Customer 238,4959881145788707,+6285238676738,customer238@email.com,Samarinda,Kalimantan Timur,2022-06-06,ORGANIC,SILVER,13817512.21,STR0200,False,True,True,34.87,2022-06-20,2023-03-19
